brand,url,des_path
Facebook,https://centersupportmanagescommunity.help/contact-268228883256323.html,dataset/169/169.png
Facebook,https://business.helpadvertisesupportpage.com/case/27757736878O776,dataset/170/170.png
Facebook,https://business.securitypolicysuite.com/case%5B277577368780776Se,dataset/171/171.png
Facebook,https://appeal-against.web.app/submit.html,dataset/175/175.png
Facebook,https://zendesk-live-support.vercel.app/submit,dataset/176/176.png
Facebook,http://request-at.github.io/content,dataset/177/177.png
Facebook,https://roksana59.github.io/github04,dataset/178/178.png
Facebook,http://roksana59.github.io/github-03/index.html,dataset/179/179.png
Facebook,http://roksana59.github.io/github-03,dataset/180/180.png
Facebook,https://pcaoselakvmsdtuaksclackasemase.blogspot.com/,dataset/181/181.png
Facebook,https://pcaoselakvmsduthackacmaksemase.blogspot.com/,dataset/182/182.png
Facebook,https://pcoaselakvmsdtuakcmasckamsease.blogspot.com/,dataset/183/183.png
Facebook,https://account-review-heip-form-10-submit--two.vercel.app/,dataset/187/187.png
Facebook,http://request-1.github.io/remove-violation-issue/index.html,dataset/188/188.png
Facebook,https://fix-to-all-issues-verification-form-submit.vercel.app/,dataset/189/189.png
Facebook,https://facebook-clone-ebon.vercel.app/index.html,dataset/190/190.png
Facebook,https://henglib.github.io/boostapcss/,dataset/191/191.png
Facebook,http://antoanstin.github.io/facebook,dataset/192/192.png
Facebook,https://abdul-basit-084.github.io/fb-login-page/index.html,dataset/193/193.png
Facebook,http://freeint.github.io/facebook,dataset/195/195.png
Facebook,http://harshit1072003.github.io/imtheman/fb.html,dataset/196/196.png
Facebook,https://paulbermz.github.io/login,dataset/198/198.png
Facebook,https://www.business-helpcenter-support-case113281831901.com/recovery/issue,dataset/199/199.png
Facebook,http://business.policy-supportfanpage.com/meta-community-standard/107008999092148If,dataset/200/200.png
Facebook,https://business.policy-supportfanpage.com/meta-community-standard/239392075929647If,dataset/201/201.png
Facebook,https://nowhere-req.github.io/here/request.html,dataset/202/202.png
Facebook,http://backend-review.github.io/review/index.html,dataset/203/203.png
Facebook,https://meta-submit-violation-authorization-service.koyeb.app/request.php,dataset/204/204.png
Facebook,http://policypage.info/,dataset/205/205.png
Facebook,http://pagespolicy.info/,dataset/206/206.png
Facebook,http://helppage.info/,dataset/207/207.png
Facebook,https://business.verifytransparency.com/meta-community-standard/111431528198135Comprendiamo,dataset/208/208.png
Facebook,https://business.verifyplatformtransparency.com/meta-community-standard/419950627859613__%3B%21%21Bt8RZUm9aw%21_VR3xh8BG7eu7OhLVo9tYCARizwqzfE1seJxxGCmq0Wvsw4dV4COKx5HB7hnrdCItYhrky4IY7MXRlwqrXaV%24,dataset/209/209.png
Facebook,https://business.verifyplatformtransparency.com/meta-community-standard/419950627859613%28,dataset/210/210.png
Facebook,https://misraafebi.github.io/fb/,dataset/211/211.png
Facebook,http://meta2.nu-facepa.com/,dataset/212/212.png
Facebook,https://vc45vc.blogspot.tw/,dataset/217/217.png
Facebook,https://zxcvzxvsd32.blogspot.com/?m=1,dataset/218/218.png
Facebook,https://vbbvdf54.blogspot.com/,dataset/219/219.png
Facebook,https://bushra092.github.io/FacebookClone,dataset/220/220.png
Facebook,https://anandkumar310.github.io/facebook-clone,dataset/221/221.png
Facebook,http://anandkumar310.github.io/facebook-clone/,dataset/222/222.png
Facebook,https://caserequestriview.my.id/business/,dataset/223/223.png
Facebook,https://infometadomainscanai.my.id/business/?id=a972650409823,dataset/224/224.png
Facebook,https://metahomeriviewdatelock.my.id/busines/index.php,dataset/225/225.png
Facebook,https://case-confirm-your-account.netlify.app/help.html,dataset/226/226.png
Facebook,http://apply-remove.github.io/case-remove-restriction/help.html,dataset/227/227.png
Facebook,https://fill-form-here.netlify.app/help.html,dataset/228/228.png
Facebook,http://sp.metasupportcase.online/appeal_case_id,dataset/229/229.png
Facebook,http://supportcenter-for-pages-case-id-345.vercel.app/appeal_case_id,dataset/230/230.png
Facebook,http://support.appealopencaseids.com/appeal_case_id/index.html,dataset/231/231.png
Facebook,https://fb-adsmanager.imsinar.com/profile/immobilien/93249100/ger/de/ads/campaign/checkpoint/checkpoint.php?7i4746r&020oe82ppe8,dataset/232/232.png
Facebook,https://www.fb-ads-manager.mudahonline.com.my/de/ads/campaign/checkpoint/checkpoint.php?7i4746r&020oe82ppe8,dataset/233/233.png
Facebook,http://submit-appeals.github.io/free-follower/index.html,dataset/234/234.png
Facebook,https://submit-appeals.github.io/free-follower,dataset/235/235.png
Facebook,https://shahg470.github.io/Facebook-login-page/index.html,dataset/236/236.png
Facebook,https://tanjina234.github.io/Css-Class.1-HW/index.html,dataset/237/237.png
Facebook,https://codewithzobia.github.io/css-1/index.html,dataset/238/238.png
Facebook,https://codewithzobia.github.io/css-1,dataset/239/239.png
Facebook,http://dhaval90750.github.io/Personal-Projects,dataset/240/240.png
Facebook,https://dhaval90750.github.io/Personal-Projects/index.html,dataset/241/241.png
Facebook,https://rajuahahmed.github.io/facebook-page/,dataset/242/242.png
Facebook,https://worker2.lvhuaiyi.workers.dev/,dataset/243/243.png
Facebook,https://worker2.lvhuaiyi.workers.dev/login/?next=https%3A%2F%2Fwww.facebook.com%2F&amp%3Bamp%3Bamp%3Bamp%3Bamp%3Bamp%3Bamp%3Bamp%3Bamp%3B_fb_noscript=1&amp%3Bamp%3Bamp%3Bamp%3Bamp%3Bamp%3Bamp%3Bamp%3B_fb_noscript=1&amp%3Bamp%3Bamp%3Bamp%3Bamp%3Bamp%3Bamp%3B_fb_noscript=1&amp%3Bamp%3Bamp%3Bamp%3Bamp%3Bamp%3B_fb_noscript=1&amp%3Bamp%3Bamp%3Bamp%3Bamp%3B_fb_noscript=1&amp%3Bamp%3Bamp%3Bamp%3B_fb_noscript=1&amp%3Bamp%3Bamp%3B_fb_noscript=1&amp%3Bamp%3B_fb_noscript=1&amp%3B_fb_noscript=1&_fb_noscript=1,dataset/244/244.png
Facebook,https://case-id-solution-community.vercel.app/,dataset/245/245.png
Facebook,https://suite-case-id.pages.dev/,dataset/246/246.png
Facebook,https://case-id-community-assist.vercel.app/index.html,dataset/247/247.png
Facebook,https://timdevir07.github.io/Facebook-Login-Page-Clone/index.html,dataset/248/248.png
Facebook,https://suhail-saifi.github.io/facebook-clone,dataset/249/249.png
Facebook,https://deepak-077.github.io/fb_clone/index.html,dataset/250/250.png
Facebook,http://43689300f340f499mmf435.duckdns.org/req.php,dataset/251/251.png
Facebook,http://www.helpcenter-supportpage-fb.com/meta-community-standard-61563856461157,dataset/254/254.png
Facebook,https://adv-pagecloses-fb.com/meta-community-standard-61552618385429,dataset/255/255.png
Facebook,https://mbasic-web.duckdns.org/,dataset/256/256.png
Facebook,https://kpzapzrdr.ydns.eu/,dataset/257/257.png
Facebook,http://facebooksecurity.blogspot.hr/,dataset/259/259.png
Facebook,http://business.activateinfopage.com/meta-community-standard/418887171608041,dataset/263/263.png
Facebook,http://business.review-evaluationpage.com/meta-community-standard/1293022560800635,dataset/264/264.png
Facebook,http://business.accept-infopage.com/case/1O9942995278698Si,dataset/265/265.png
Facebook,https://infractionnotifycenter.info/meta-community-standard/contract/DaGunnaPK1337.html,dataset/269/269.png
Facebook,https://closepagesettings.com/meta-community-standard-61557165508628,dataset/270/270.png
Facebook,https://violation-issue-form.glitch.me/help.html,dataset/271/271.png
Facebook,http://violation-issue-form.glitch.me/help.html,dataset/272/272.png
Facebook,https://request-your-case.glitch.me/request.html,dataset/273/273.png
Facebook,https://tuan72411.github.io/thbuoi3,dataset/274/274.png
Facebook,http://tuan72411.github.io/thbuoi3,dataset/275/275.png
Facebook,https://tuan72411.github.io/thbuoi3/index.html,dataset/276/276.png
Facebook,https://metascanapi1128888my.my.id/busines/?id=a76834534509,dataset/277/277.png
Facebook,http://graphicalreflections.com/,dataset/280/280.png
Facebook,http://yanekcars.pl/authorize.php?6pa3AvkFMH8F6ss5qcgoEjQQHP7cZ56nYaroJDrhyqavgafWefsUnXWaMJty4dUM5lhZq6SHzeSfZtqDNPZAjrxcsgHvGy7pk3WRfjOfEPT68HZq448zYaBOJusHrijpOx8HnIBYIC9UHG6AXOnOgjpGHiwSw4rvtPTNEeLRedJbOxcAPGMOZ83ePQxEE49ndHHUFamiAWnAwwk4m7fB4bBvhmoDxmrlZV3jP7Xp8Z17Dv3MCoegm6jid3P8NWmm=,dataset/281/281.png
Facebook,https://autonykiel-24.pl/authorize.php?mgplrucczwdr79f2chacvvsgxcgzc6hyzc2ckb3fduh3bm6ldbpgirlxy21vx8gvbtgfzsmxrxcwgfw3yao2yvnxsfr7pf3msmi8etab6ok306aodexi8rey7ezxhnwkvtftnlifi4u5yw6avvmfqs87ibmcfun46zcok8ffcykzof3nzjohghzillfifi6hnupsrnhz7twszgr1wdxsaopuzfzf1mygax9zyjiyjpb8a3bqb3iq3icljwkkblt5=,dataset/282/282.png
Facebook,https://kowalski-sklep.pl/authorize.php,dataset/283/283.png
Facebook,https://dev-shamsunpavel.github.io/assignment-04-facebook_login_and_signup/,dataset/284/284.png
Facebook,https://devhaq01.github.io/facebook-forms/,dataset/286/286.png
Facebook,https://page-activespamonrequest.my.id/business/,dataset/290/290.png
Facebook,https://help-activepagepending-24hour.my.id/business/index.php,dataset/291/291.png
Facebook,http://page-activespamonrequest.my.id/business/index.php,dataset/292/292.png
Facebook,https://dfgdfg65fdg6dfg65dfg6d6fg.blogspot.com/,dataset/293/293.png
Facebook,https://sdhshsdhdsfhfdhhsdhdsfh.blogspot.com/,dataset/294/294.png
Facebook,https://sdfsdf66sdf65s65fd65sdf.blogspot.com/,dataset/295/295.png
Facebook,http://17105846210113025-verification-acount.duckdns.org/index.html,dataset/297/297.png
Facebook,https://pemulihan-data-account122.webnode.page/about-me/,dataset/299/299.png
Facebook,https://pemulihan-account001.webnode.page/about/,dataset/300/300.png
Facebook,http://nuevaropafb.space/,dataset/301/301.png
Facebook,http://nextifyhub.github.io/fb,dataset/303/303.png
Facebook,https://pradeepprajapati8.github.io/Facebook_clone,dataset/304/304.png
Facebook,https://pradeepprajapati8.github.io/Facebook_clone/index.html,dataset/305/305.png
Facebook,http://khushiparekh28.github.io/Facebooklogin.git.io/,dataset/306/306.png
Facebook,https://spec-autosprzedaz.com.pl/,dataset/307/307.png
Facebook,http://prima-autosprzedaz.com.pl/,dataset/308/308.png
Facebook,https://spec-autosprzedaz.com.pl/authorize.php?GjvJVA2zj6wwGJ0XdtCHttgD6PIUlnzFSI5pwMtSoFQU1ikFGldoJNxHjA3XEKlMHsnpHpIYLu6e3Xt9UQUoPCHlpl9ehQLRA6MXpHzC99xtZ9rRnqhQoWvictSqUpQ9yopv0RCjDjShnaEoeUbKFx4WzHmmKydYAXqQB3YreLzKq5POJHgHijxPiA8YWGfALDXrNijGgYtUNCmjnA7IsPBOyPK55ozW1zEnluQMm6Tpc8KR4bwGwnVTHyYRPMPU,dataset/309/309.png
Facebook,https://business.evaluate-pageinformation.com/case/310681702348347Failure,dataset/310/310.png
Facebook,https://busines.review-infopage.com/meta-community-standard/102905545876369If,dataset/311/311.png
Facebook,http://busines.review-infopage.com/meta-community-standard/1o2905545876369if,dataset/312/312.png
Facebook,https://mail.fbhh.hu/,dataset/313/313.png
Facebook,https://remove-copyright-issues.github.io/apply/,dataset/314/314.png
Facebook,https://requesting-for-reviewing.github.io/suspension-remover/,dataset/315/315.png
Facebook,http://team-asad-sajjad.github.io/page/next.html,dataset/316/316.png
Facebook,https://businessprivacypolicy-meta.com/complaints-page-policy-id_page%3D100063636787023,dataset/319/319.png
Facebook,https://54621385209.cloud/business/index.php,dataset/320/320.png
Facebook,https://value-protection-guide-data-acc-fba-jos-tr.biz.id/business/index.php,dataset/321/321.png
Facebook,https://value-protection-guide-data-acc-fbr-jos-tr.biz.id/business/index.php,dataset/322/322.png
Facebook,http://kalisubbaiya.github.io/facebook/,dataset/323/323.png
Facebook,https://lidhin-antony.github.io/,dataset/324/324.png
Facebook,https://aruneshkumar07.github.io/Facebook-clone,dataset/325/325.png
Facebook,https://auto-mobilki.net.pl/authorize.php?LDwJar2Sjuj6O6LhVWeg0UTHa4zU9fFDGi3n8UxDehGP78so3ksQP7uCvQSfRKzB5fGQD0ScWDQ7TX4LLFJuGm5TAQ5EtwABLXqeBXjELtLBeL3DickwKlIyaZ5LmD5v4FQcWFkP9l6RBLhIrVfYQFvtC8QTTMB5AigX6r49xKOnU2SFosyTJAqwU0ic8ogXWBNqkiOhbuKRrJV2zmIKO59gxIMtACb8XJgSeRIshVH62G5E3Fyy7KLJGBhm8p9e,dataset/329/329.png
Facebook,https://deliveryagents.github.io/keghdyg,dataset/330/330.png
Facebook,http://profile-update-violation-9m.glitch.me/index.html,dataset/331/331.png
Facebook,https://submit-apply-violation-fb-info.glitch.me/,dataset/332/332.png
Facebook,https://account-violation-policay-0m9.replit.app/index.html,dataset/333/333.png
Facebook,https://verifikasi-2024--akun.weebly.com/,dataset/334/334.png
Facebook,https://verifikasi-aman-acount.weebly.com/,dataset/335/335.png
Facebook,https://verifikasi-2024-account.weebly.com/,dataset/336/336.png
Facebook,http://pa9escntra.ydns.eu/,dataset/337/337.png
Facebook,http://reviewedsttmnt0097.1337.cx/?fbclid%253=,dataset/338/338.png
Facebook,http://suportsm.ydns.eu/,dataset/339/339.png
Facebook,https://appeals.facebook-guidelines.com/home,dataset/343/343.png
Facebook,http://fb.ads-manager.anggerikmuhibah.com/profile/eng/51230120/css/index.php,dataset/349/349.png
Facebook,http://fb.ads-manager.anggerikmuhibah.com/profile/eng/51230120/webhook.php?upn=eb4ffc552935405db76234bb95083795fffb6ecd892c8a8aa3b545df74c929847b0a8fe90ff22bfbb7e0ad00df19ec438b530d14d67b5540616ab89a7126a1410fdcf3f2b3af91c99cc7a522229a9963f610485a7e6fba7e2c57006a13c137ea3596e2c0dab76d0ac197e45368dbb2daf691ecfd6a2d0f81340fb230b9c96fb942e33fc91c1dcc60a2d82f0dcb234b4babbc5cbc70e7307fa2f8898357e2f4aceb99b414468904218a556cd31bd75182304fb05ef2291bf2e4a8bceac1cd3adbc98ad1a590b222c8a63aaa8f1338bc07d314b36976fb93b8f7b64fb8ae884af3f9b911788e6f18375e215d675089dcccd360310ad1c10a623878e16b21db62fcea80393490b7997b04ec3a64791d1a40497bbc8b1866b3c922609cd9f7139780eacb673945a701db828a2d630b232a4c9043865fbb62cab1aa023349cc15b1fa6ba2c14f189977c2d632e387060eb81c,dataset/350/350.png
Facebook,http://41151415.duckdns.org/,dataset/351/351.png
Facebook,https://25836165216.duckdns.org/,dataset/352/352.png
Facebook,https://41151414.duckdns.org/,dataset/353/353.png
Facebook,https://contact.suite-supportmeta.com/meta-community-standard/1O6147704821576,dataset/354/354.png
Facebook,http://fb.phoenixcloud.workers.dev/settings?_fb_noscript=1,dataset/357/357.png
Facebook,https://fb.phoenixcloud.workers.dev/login.php?next=https%3A%2F%2Fwww.facebook.com%2Fsettings&_fb_noscript=1,dataset/358/358.png
Facebook,http://royal-glade-286f.kdsj.workers.dev/settings,dataset/359/359.png
Facebook,https://codego25.github.io/ronjerwin-facebook.com/index.html,dataset/360/360.png
Facebook,http://piyushraj1.github.io/fb_clone,dataset/362/362.png
Facebook,https://terupdteasetplan.github.io/callhelp210004445674422/businnes/index.html,dataset/363/363.png
Facebook,https://employsistems.github.io/en/homes/?%2FR7YkIZDRvuzKMRqM%2BOrBnVFBL6DOitfPri4tjfHxaWutUpF,dataset/364/364.png
Facebook,https://incekpointreviewsourc.github.io/compnyprofilesinfo/en/re-verify/index.html,dataset/365/365.png
Facebook,https://face.nailscompetition.com/,dataset/366/366.png
Facebook,https://facebook-login-clone.pages.dev/robots.txt,dataset/367/367.png
Facebook,https://fawadgithub.github.io/facebook/,dataset/368/368.png
Facebook,https://dsgvdsv5s.blogspot.com/,dataset/369/369.png
Facebook,http://patricianalugo.github.io/facebook/index.html,dataset/372/372.png
Facebook,http://hasnainwakeel.github.io/Facebook-Clone-by-Hasnain/index.html,dataset/373/373.png
Facebook,https://hafizowaisqarni.github.io/project-facebook,dataset/374/374.png
Facebook,http://18.223.121.209/,dataset/375/375.png
Facebook,http://facebbook.app/,dataset/376/376.png
Facebook,https://facebbook.app/index.html,dataset/377/377.png
Facebook,http://auto-nowacki.pl/authorize.php?MfdUb9HrY7SHOdl1O5LiMfFObwOb0k3mg2PpeiI6AV6lpdSAKUMSYAE0mljs9S0w56haSD1W17gyjoi1pbeP2cjrlcx93aVhx7VjyNE7OVeCfEwnkvjlDQD2ieiigkwP8rn1SUajz5wdw7B50DERvi8mzyG6WFlZV2oRxYQEyVxwhkREDPCfeh9tlgitcHBjcHGwlTDwSr5xydqLHSrlWtoYWExXAErPqPW16fZl1moWQsKEvjm7ssZBB70Rd777,dataset/378/378.png
Facebook,http://ikp-auto.com.pl/,dataset/379/379.png
Facebook,http://auto-nowacki.pl/,dataset/380/380.png
Facebook,https://www.facebookes.com/.well-known/captcha/?r=%2F,dataset/381/381.png
Facebook,http://muntahi045.github.io/-fb,dataset/382/382.png
Facebook,http://facebookes.com/,dataset/383/383.png
